entry_id,yoruba_word,tone_marked_form,ipa_transcription,pos_tag,pos_subcategory,grammatical_features,english_gloss,morphological_structure,morpheme_count,root_morpheme,derivational_affixes,inflectional_affixes,tone_pattern,syllable_count,syllable_structure,vowel_harmony_class,nasality,example_sentence_yoruba,example_sentence_tone_marked,example_sentence_english,syntactic_role,valency,aspect_marker,tense_marker,negation_form,dialect_variant,register,frequency_class,semantic_field,animacy,noun_class,verb_class,adposition_type,complementizer_type,focus_marker,serial_verb_position,idiomatic_usage,source_corpus,data_collector,annotation_confidence,notes
YOR_004175,ẹẹfa,ẹẹfa,pending,noun,common,[],gloss_needed,mono,1,ẹẹfa,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri ẹẹfa,Mo rí ẹẹfa,I saw the ẹẹfa,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004176,atari,atari,pending,noun,common,[],gloss_needed,mono,1,atari,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri atari,Mo rí atari,I saw the atari,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004177,esuru,esuru,pending,noun,common,[],gloss_needed,mono,1,esuru,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri esuru,Mo rí esuru,I saw the esuru,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004178,fa,fa,pending,noun,common,[],gloss_needed,mono,1,fa,none,none,M,1,V.CV,ATR+,non-nasal,Mo ri fa,Mo rí fa,I saw the fa,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004179,belu-belu,belu-belu,pending,noun,common,[],gloss_needed,mono,1,belu-belu,none,none,MMMM,4,V.CV,ATR+,non-nasal,Mo ri belu-belu,Mo rí belu-belu,I saw the belu-belu,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004180,pana,pana,pending,noun,common,[],gloss_needed,mono,1,pana,none,none,MM,2,V.CV,ATR+,non-nasal,Mo ri pana,Mo rí pana,I saw the pana,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004181,alẹde,alẹde,pending,noun,common,[],gloss_needed,mono,1,alẹde,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri alẹde,Mo rí alẹde,I saw the alẹde,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004182,amọkoko,amọkoko,pending,noun,common,[],gloss_needed,mono,1,amọkoko,none,none,MMMM,3,V.CV,ATR+,non-nasal,Mo ri amọkoko,Mo rí amọkoko,I saw the amọkoko,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004183,aṣeyọri,aṣeyọri,pending,noun,common,[],gloss_needed,mono,1,aṣeyọri,none,none,MMMM,3,V.CV,ATR+,non-nasal,Mo ri aṣeyọri,Mo rí aṣeyọri,I saw the aṣeyọri,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004184,ahunṣọ,ahunṣọ,pending,noun,common,[],gloss_needed,mono,1,ahunṣọ,none,none,MMM,3,V.CV,ATR+,non-nasal,Mo ri ahunṣọ,Mo rí ahunṣọ,I saw the ahunṣọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004185,eṣinṣin,eṣinṣin,pending,noun,common,[],gloss_needed,mono,1,eṣinṣin,none,none,MMM,3,V.CV,ATR+,non-nasal,Mo ri eṣinṣin,Mo rí eṣinṣin,I saw the eṣinṣin,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004186,ẹpọn,ẹpọn,pending,noun,common,[],gloss_needed,mono,1,ẹpọn,none,none,MM,2,V.CV,ATR+,non-nasal,Mo ri ẹpọn,Mo rí ẹpọn,I saw the ẹpọn,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004187,omele,omele,pending,noun,common,[],gloss_needed,mono,1,omele,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri omele,Mo rí omele,I saw the omele,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004188,ọyun,ọyun,pending,noun,common,[],gloss_needed,mono,1,ọyun,none,none,MM,2,V.CV,ATR+,non-nasal,Mo ri ọyun,Mo rí ọyun,I saw the ọyun,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004189,aaye,aaye,pending,noun,common,[],gloss_needed,mono,1,aaye,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri aaye,Mo rí aaye,I saw the aaye,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004190,aaya,aaya,pending,noun,common,[],gloss_needed,mono,1,aaya,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri aaya,Mo rí aaya,I saw the aaya,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004191,ọyẹyẹ,ọyẹyẹ,pending,noun,common,[],gloss_needed,mono,1,ọyẹyẹ,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri ọyẹyẹ,Mo rí ọyẹyẹ,I saw the ọyẹyẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004192,ukọ,ukọ,pending,noun,common,[],gloss_needed,mono,1,ukọ,none,none,MM,1,V.CV,ATR+,non-nasal,Mo ri ukọ,Mo rí ukọ,I saw the ukọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004193,ẹyẹ-oge,ẹyẹ-oge,pending,noun,common,[],gloss_needed,mono,1,ẹyẹ-oge,none,none,MMMM,3,V.CV,ATR+,non-nasal,Mo ri ẹyẹ-oge,Mo rí ẹyẹ-oge,I saw the ẹyẹ-oge,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004194,ko-la-ko-ṣagbe,ko-la-ko-ṣagbe,pending,noun,common,[],gloss_needed,mono,1,ko-la-ko-ṣagbe,none,none,MMMMM,7,V.CV,ATR+,non-nasal,Mo ri ko-la-ko-ṣagbe,Mo rí ko-la-ko-ṣagbe,I saw the ko-la-ko-ṣagbe,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004195,akẹkọọ,akẹkọọ,pending,noun,common,[],gloss_needed,mono,1,akẹkọọ,none,none,MMMM,3,V.CV,ATR+,non-nasal,Mo ri akẹkọọ,Mo rí akẹkọọ,I saw the akẹkọọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004196,ayinrin,ayinrin,pending,noun,common,[],gloss_needed,mono,1,ayinrin,none,none,MMM,3,V.CV,ATR+,non-nasal,Mo ri ayinrin,Mo rí ayinrin,I saw the ayinrin,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004197,afin,afin,pending,noun,common,[],gloss_needed,mono,1,afin,none,none,MM,2,V.CV,ATR+,non-nasal,Mo ri afin,Mo rí afin,I saw the afin,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004198,arọmọdọmọ,arọmọdọmọ,pending,noun,common,[],gloss_needed,mono,1,arọmọdọmọ,none,none,MMMMM,4,V.CV,ATR+,non-nasal,Mo ri arọmọdọmọ,Mo rí arọmọdọmọ,I saw the arọmọdọmọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004199,ẹẹmẹsan-an,ẹẹmẹsan-an,pending,noun,common,[],gloss_needed,mono,1,ẹẹmẹsan-an,none,none,MMMMM,5,V.CV,ATR+,non-nasal,Mo ri ẹẹmẹsan-an,Mo rí ẹẹmẹsan-an,I saw the ẹẹmẹsan-an,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004200,ẹrọ iranṣọ,ẹrọ iranṣọ,pending,noun,common,[],gloss_needed,mono,1,ẹrọ iranṣọ,none,none,MMMMM,5,V.CV,ATR+,non-nasal,Mo ri ẹrọ iranṣọ,Mo rí ẹrọ iranṣọ,I saw the ẹrọ iranṣọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004201,ugbogbo,ugbogbo,pending,noun,common,[],gloss_needed,mono,1,ugbogbo,none,none,MMM,3,V.CV,ATR+,non-nasal,Mo ri ugbogbo,Mo rí ugbogbo,I saw the ugbogbo,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004202,ẹtadinlọgbọn,ẹtadinlọgbọn,pending,noun,common,[],gloss_needed,mono,1,ẹtadinlọgbọn,none,none,MMMMM,6,V.CV,ATR+,non-nasal,Mo ri ẹtadinlọgbọn,Mo rí ẹtadinlọgbọn,I saw the ẹtadinlọgbọn,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004203,ahọn,ahọn,pending,noun,common,[],gloss_needed,mono,1,ahọn,none,none,MM,2,V.CV,ATR+,non-nasal,Mo ri ahọn,Mo rí ahọn,I saw the ahọn,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004204,aigbe,aigbe,pending,noun,common,[],gloss_needed,mono,1,aigbe,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri aigbe,Mo rí aigbe,I saw the aigbe,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004205,akaa,akaa,pending,noun,common,[],gloss_needed,mono,1,akaa,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri akaa,Mo rí akaa,I saw the akaa,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004206,etitu,etitu,pending,noun,common,[],gloss_needed,mono,1,etitu,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri etitu,Mo rí etitu,I saw the etitu,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004207,gbongbo,gbongbo,pending,noun,common,[],gloss_needed,mono,1,gbongbo,none,none,MM,3,V.CV,ATR+,non-nasal,Mo ri gbongbo,Mo rí gbongbo,I saw the gbongbo,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004208,Tunisia,Tunisia,pending,noun,common,[],gloss_needed,mono,1,Tunisia,none,none,MMMM,3,V.CV,ATR+,non-nasal,Mo ri Tunisia,Mo rí Tunisia,I saw the Tunisia,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004209,kaaarọ,kaaarọ,pending,noun,common,[],gloss_needed,mono,1,kaaarọ,none,none,MMMM,3,V.CV,ATR+,non-nasal,Mo ri kaaarọ,Mo rí kaaarọ,I saw the kaaarọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004210,Ikọta,Ikọta,pending,noun,common,[],gloss_needed,mono,1,Ikọta,none,none,MM,2,V.CV,ATR+,non-nasal,Mo ri Ikọta,Mo rí Ikọta,I saw the Ikọta,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004211,lonii,lonii,pending,noun,common,[],gloss_needed,mono,1,lonii,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri lonii,Mo rí lonii,I saw the lonii,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004212,Parakoyi,Parakoyi,pending,noun,common,[],gloss_needed,mono,1,Parakoyi,none,none,MMMM,4,V.CV,ATR+,non-nasal,Mo ri Parakoyi,Mo rí Parakoyi,I saw the Parakoyi,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004213,wolii,wolii,pending,noun,common,[],gloss_needed,mono,1,wolii,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri wolii,Mo rí wolii,I saw the wolii,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004214,ش,ش,pending,noun,common,[],gloss_needed,mono,1,ش,none,none,M,1,V.CV,ATR+,non-nasal,Mo ri ش,Mo rí ش,I saw the ش,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004215,ẹ̄,ẹ̄,pending,noun,common,[],gloss_needed,mono,1,ẹ̄,none,none,M,1,V.CV,ATR+,non-nasal,Mo ri ẹ̄,Mo rí ẹ̄,I saw the ẹ̄,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004216,aṣọle,aṣọle,pending,noun,common,[],gloss_needed,mono,1,aṣọle,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri aṣọle,Mo rí aṣọle,I saw the aṣọle,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004217,tomati elejo,tomati elejo,pending,noun,common,[],gloss_needed,mono,1,tomati elejo,none,none,MMMMMM,6,V.CV,ATR+,non-nasal,Mo ri tomati elejo,Mo rí tomati elejo,I saw the tomati elejo,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004218,kulusọ,kulusọ,pending,noun,common,[],gloss_needed,mono,1,kulusọ,none,none,MMM,3,V.CV,ATR+,non-nasal,Mo ri kulusọ,Mo rí kulusọ,I saw the kulusọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004219,onifẹẹ-obinrin-sobinrin,onifẹẹ-obinrin-sobinrin,pending,noun,common,[],gloss_needed,mono,1,onifẹẹ-obinrin-sobinrin,none,none,MMMMMMMMMM,11,V.CV,ATR+,non-nasal,Mo ri onifẹẹ-obinrin-sobinrin,Mo rí onifẹẹ-obinrin-sobinrin,I saw the onifẹẹ-obinrin-sobinrin,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004220,ọruka,ọruka,pending,noun,common,[],gloss_needed,mono,1,ọruka,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri ọruka,Mo rí ọruka,I saw the ọruka,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004221,ẹrẹkẹ,ẹrẹkẹ,pending,noun,common,[],gloss_needed,mono,1,ẹrẹkẹ,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri ẹrẹkẹ,Mo rí ẹrẹkẹ,I saw the ẹrẹkẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004222,Igisanrin,Igisanrin,pending,noun,common,[],gloss_needed,mono,1,Igisanrin,none,none,MMM,4,V.CV,ATR+,non-nasal,Mo ri Igisanrin,Mo rí Igisanrin,I saw the Igisanrin,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004223,oniwee-mẹfa,oniwee-mẹfa,pending,noun,common,[],gloss_needed,mono,1,oniwee-mẹfa,none,none,MMMMMM,5,V.CV,ATR+,non-nasal,Mo ri oniwee-mẹfa,Mo rí oniwee-mẹfa,I saw the oniwee-mẹfa,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004224,abakọọsi,abakọọsi,pending,noun,common,[],gloss_needed,mono,1,abakọọsi,none,none,MMMMM,4,V.CV,ATR+,non-nasal,Mo ri abakọọsi,Mo rí abakọọsi,I saw the abakọọsi,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004225,apata,apata,pending,noun,common,[],gloss_needed,mono,1,apata,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri apata,Mo rí apata,I saw the apata,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004226,ibale,ibale,pending,noun,common,[],gloss_needed,mono,1,ibale,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri ibale,Mo rí ibale,I saw the ibale,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004227,ogboni,ogboni,pending,noun,common,[],gloss_needed,mono,1,ogboni,none,none,MMM,3,V.CV,ATR+,non-nasal,Mo ri ogboni,Mo rí ogboni,I saw the ogboni,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004228,saaki,saaki,pending,noun,common,[],gloss_needed,mono,1,saaki,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri saaki,Mo rí saaki,I saw the saaki,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004229,ukere,ukere,pending,noun,common,[],gloss_needed,mono,1,ukere,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri ukere,Mo rí ukere,I saw the ukere,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004230,Abuja,Abuja,pending,noun,common,[],gloss_needed,mono,1,Abuja,none,none,MM,2,V.CV,ATR+,non-nasal,Mo ri Abuja,Mo rí Abuja,I saw the Abuja,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004231,riran,riran,pending,noun,common,[],gloss_needed,mono,1,riran,none,none,MM,2,V.CV,ATR+,non-nasal,Mo ri riran,Mo rí riran,I saw the riran,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004232,anamọ,anamọ,pending,noun,common,[],gloss_needed,mono,1,anamọ,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri anamọ,Mo rí anamọ,I saw the anamọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004233,ajinjin,ajinjin,pending,noun,common,[],gloss_needed,mono,1,ajinjin,none,none,MMM,3,V.CV,ATR+,non-nasal,Mo ri ajinjin,Mo rí ajinjin,I saw the ajinjin,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004234,ajao didu,ajao didu,pending,noun,common,[],gloss_needed,mono,1,ajao didu,none,none,MMMMM,4,V.CV,ATR+,non-nasal,Mo ri ajao didu,Mo rí ajao didu,I saw the ajao didu,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004235,ẹlẹmu,ẹlẹmu,pending,noun,common,[],gloss_needed,mono,1,ẹlẹmu,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri ẹlẹmu,Mo rí ẹlẹmu,I saw the ẹlẹmu,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004236,agunfọn,agunfọn,pending,noun,common,[],gloss_needed,mono,1,agunfọn,none,none,MMM,3,V.CV,ATR+,non-nasal,Mo ri agunfọn,Mo rí agunfọn,I saw the agunfọn,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004237,اِتوَْ,اِتوَْ,pending,noun,common,[],gloss_needed,mono,1,اِتوَْ,none,none,M,3,V.CV,ATR+,non-nasal,Mo ri اِتوَْ,Mo rí اِتوَْ,I saw the اِتوَْ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004238,alainisuuru,alainisuuru,pending,noun,common,[],gloss_needed,mono,1,alainisuuru,none,none,MMMMMMM,5,V.CV,ATR+,non-nasal,Mo ri alainisuuru,Mo rí alainisuuru,I saw the alainisuuru,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004239,labankada,labankada,pending,noun,common,[],gloss_needed,mono,1,labankada,none,none,MMMM,4,V.CV,ATR+,non-nasal,Mo ri labankada,Mo rí labankada,I saw the labankada,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004240,bakiteria,bakiteria,pending,noun,common,[],gloss_needed,mono,1,bakiteria,none,none,MMMMM,4,V.CV,ATR+,non-nasal,Mo ri bakiteria,Mo rí bakiteria,I saw the bakiteria,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004241,panda,panda,pending,noun,common,[],gloss_needed,mono,1,panda,none,none,MM,2,V.CV,ATR+,non-nasal,Mo ri panda,Mo rí panda,I saw the panda,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004242,win,win,pending,noun,common,[],gloss_needed,mono,1,win,none,none,M,1,V.CV,ATR+,non-nasal,Mo ri win,Mo rí win,I saw the win,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004243,niturojini,niturojini,pending,noun,common,[],gloss_needed,mono,1,niturojini,none,none,MMMMM,5,V.CV,ATR+,non-nasal,Mo ri niturojini,Mo rí niturojini,I saw the niturojini,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004244,barika,barika,pending,noun,common,[],gloss_needed,mono,1,barika,none,none,MMM,3,V.CV,ATR+,non-nasal,Mo ri barika,Mo rí barika,I saw the barika,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004245,ipolowo,ipolowo,pending,noun,common,[],gloss_needed,mono,1,ipolowo,none,none,MMMM,3,V.CV,ATR+,non-nasal,Mo ri ipolowo,Mo rí ipolowo,I saw the ipolowo,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004246,ادُرَ,ادُرَ,pending,noun,common,[],gloss_needed,mono,1,ادُرَ,none,none,M,2,V.CV,ATR+,non-nasal,Mo ri ادُرَ,Mo rí ادُرَ,I saw the ادُرَ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004247,kọma,kọma,pending,noun,common,[],gloss_needed,mono,1,kọma,none,none,MM,2,V.CV,ATR+,non-nasal,Mo ri kọma,Mo rí kọma,I saw the kọma,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004248,ẹbinẹyin,ẹbinẹyin,pending,noun,common,[],gloss_needed,mono,1,ẹbinẹyin,none,none,MMMM,4,V.CV,ATR+,non-nasal,Mo ri ẹbinẹyin,Mo rí ẹbinẹyin,I saw the ẹbinẹyin,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004249,awọfi,awọfi,pending,noun,common,[],gloss_needed,mono,1,awọfi,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri awọfi,Mo rí awọfi,I saw the awọfi,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004250,ẹpiya,ẹpiya,pending,noun,common,[],gloss_needed,mono,1,ẹpiya,none,none,MMM,2,V.CV,ATR+,non-nasal,Mo ri ẹpiya,Mo rí ẹpiya,I saw the ẹpiya,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004251,ira,ira,pending,noun,common,[],gloss_needed,mono,1,ira,none,none,MM,1,V.CV,ATR+,non-nasal,Mo ri ira,Mo rí ira,I saw the ira,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
YOR_004252,ọgbọọgba,ọgbọọgba,pending,noun,common,[],gloss_needed,mono,1,ọgbọọgba,none,none,MMMM,4,V.CV,ATR+,non-nasal,Mo ri ọgbọọgba,Mo rí ọgbọọgba,I saw the ọgbọọgba,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary Scrape,Auto-Bot,medium,
