entry_id,yoruba_word,tone_marked_form,ipa_transcription,pos_tag,pos_subcategory,grammatical_features,english_gloss,morphological_structure,morpheme_count,root_morpheme,derivational_affixes,inflectional_affixes,tone_pattern,syllable_count,syllable_structure,vowel_harmony_class,nasality,example_sentence_yoruba,example_sentence_tone_marked,example_sentence_english,syntactic_role,valency,aspect_marker,tense_marker,negation_form,dialect_variant,register,frequency_class,semantic_field,animacy,noun_class,verb_class,adposition_type,complementizer_type,focus_marker,serial_verb_position,idiomatic_usage,source_corpus,data_collector,annotation_confidence,notes
YOR_003847,ọrọ aibofin-ile-igbimọ-aṣofin-mu,ọrọ aibofin-ile-igbimọ-aṣofin-mu,/ɔrɔ aibofin-ile-iɡbimɔ-aʃofin-mu/,phrase,common,[],gloss_pending,derived,17,ọrọ aibofin-ile-igbimọ-aṣofin-mu,none,none,H-H-M-M-M-M-M-M-M-M-L-H-M-M-M-L-M,17,V-CV,ATR+,non-nasal,Mo feran ọrọ aibofin-ile-igbimọ-aṣofin-mu,Mo fẹ́ràn ọrọ aibofin-ile-igbimọ-aṣofin-mu,I like ọrọ aibofin-ile-igbimọ-aṣofin-mu,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003848,ọrọ ajọsọ,ọrọ ajọsọ,/ɔrɔ aɟɔsɔ/,phrase,common,[],gloss_pending,derived,5,ọrọ ajọsọ,none,none,H-H-M-H-H,5,V-CV,ATR+,non-nasal,Mo feran ọrọ ajọsọ,Mo fẹ́ràn ọrọ ajọsọ,I like ọrọ ajọsọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003849,ọrọ akanlo,ọrọ akanlo,/ɔrɔ akanlo/,phrase,common,[],gloss_pending,derived,5,ọrọ akanlo,none,none,H-H-M-M-M,5,V-CV,ATR+,non-nasal,Mo feran ọrọ akanlo,Mo fẹ́ràn ọrọ akanlo,I like ọrọ akanlo,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003850,ọrọ aṣiri,ọrọ aṣiri,/ɔrɔ aʃiri/,phrase,common,[],gloss_pending,derived,5,ọrọ aṣiri,none,none,H-H-M-M-M,5,V-CV,ATR+,non-nasal,Mo feran ọrọ aṣiri,Mo fẹ́ràn ọrọ aṣiri,I like ọrọ aṣiri,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003851,ọrọ awada,ọrọ awada,/ɔrɔ awada/,phrase,common,[],gloss_pending,derived,5,ọrọ awada,none,none,H-H-M-M-M,5,V-CV,ATR+,non-nasal,Mo feran ọrọ awada,Mo fẹ́ràn ọrọ awada,I like ọrọ awada,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003852,ọrọ ẹyin,ọrọ ẹyin,/ɔrɔ ɛjin/,phrase,common,[],gloss_pending,derived,4,ọrọ ẹyin,none,none,H-H-H-M,4,V-CV,ATR+,non-nasal,Mo feran ọrọ ẹyin,Mo fẹ́ràn ọrọ ẹyin,I like ọrọ ẹyin,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003853,ọrọ orukọ,ọrọ orukọ,/ɔrɔ orukɔ/,phrase,common,[],gloss_pending,derived,5,ọrọ orukọ,none,none,H-H-M-M-H,5,V-CV,ATR+,non-nasal,Mo feran ọrọ orukọ,Mo fẹ́ràn ọrọ orukọ,I like ọrọ orukọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003854,ọrọ-aje,ọrọ-aje,/ɔrɔ-aɟe/,noun,common,[],gloss_pending,derived,4,ọrọ-aje,none,none,H-H-M-M,4,V-CV,ATR+,non-nasal,Mo feran ọrọ-aje,Mo fẹ́ràn ọrọ-aje,I like ọrọ-aje,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003855,ọrọ-akanlo,ọrọ-akanlo,/ɔrɔ-akanlo/,noun,common,[],gloss_pending,derived,5,ọrọ-akanlo,none,none,H-H-M-M-M,5,V-CV,ATR+,non-nasal,Mo feran ọrọ-akanlo,Mo fẹ́ràn ọrọ-akanlo,I like ọrọ-akanlo,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003856,ọrọ-ayalo,ọrọ-ayalo,/ɔrɔ-ajalo/,noun,common,[],gloss_pending,derived,5,ọrọ-ayalo,none,none,H-H-M-M-M,5,V-CV,ATR+,non-nasal,Mo feran ọrọ-ayalo,Mo fẹ́ràn ọrọ-ayalo,I like ọrọ-ayalo,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003857,ọrọ-iṣe,ọrọ-iṣe,/ɔrɔ-iʃe/,noun,common,[],gloss_pending,derived,4,ọrọ-iṣe,none,none,H-H-M-M,4,V-CV,ATR+,non-nasal,Mo feran ọrọ-iṣe,Mo fẹ́ràn ọrọ-iṣe,I like ọrọ-iṣe,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003858,ọrọ-iṣe ẹlẹla,ọrọ-iṣe ẹlẹla,/ɔrɔ-iʃe ɛlɛla/,phrase,common,[],gloss_pending,derived,7,ọrọ-iṣe ẹlẹla,none,none,H-H-M-M-H-H-M,7,V-CV,ATR+,non-nasal,Mo feran ọrọ-iṣe ẹlẹla,Mo fẹ́ràn ọrọ-iṣe ẹlẹla,I like ọrọ-iṣe ẹlẹla,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003859,ọrọ-orukọ,ọrọ-orukọ,/ɔrɔ-orukɔ/,noun,common,[],gloss_pending,derived,5,ọrọ-orukọ,none,none,H-H-M-M-H,5,V-CV,ATR+,non-nasal,Mo feran ọrọ-orukọ,Mo fẹ́ràn ọrọ-orukọ,I like ọrọ-orukọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003860,ọrọkọrọ,ọrọkọrọ,/ɔrɔkɔrɔ/,noun,common,[],gloss_pending,derived,4,ọrọkọrọ,none,none,H-H-H-H,4,V-CV,ATR+,non-nasal,Mo feran ọrọkọrọ,Mo fẹ́ràn ọrọkọrọ,I like ọrọkọrọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003861,Ọrọmpọtọ,Ọrọmpọtọ,/ɔrɔmk͡pɔtɔ/,noun,common,[],gloss_pending,derived,5,Ọrọmpọtọ,none,none,H-H-L-H-H,5,V-CV,ATR+,non-nasal,Mo feran Ọrọmpọtọ,Mo fẹ́ràn Ọrọmpọtọ,I like Ọrọmpọtọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003862,Ọrọnpọtọ,Ọrọnpọtọ,/ɔrɔnk͡pɔtɔ/,noun,common,[],gloss_pending,derived,4,Ọrọnpọtọ,none,none,H-H-H-H,4,V-CV,ATR+,non-nasal,Mo feran Ọrọnpọtọ,Mo fẹ́ràn Ọrọnpọtọ,I like Ọrọnpọtọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003863,Ọrọnṣẹn,Ọrọnṣẹn,/ɔrɔnʃɛn/,noun,common,[],gloss_pending,derived,3,Ọrọnṣẹn,none,none,H-H-H,3,V-CV,ATR+,non-nasal,Mo feran Ọrọnṣẹn,Mo fẹ́ràn Ọrọnṣẹn,I like Ọrọnṣẹn,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003864,ọrọọrun,ọrọọrun,/ɔrɔɔrun/,noun,common,[],gloss_pending,derived,4,ọrọọrun,none,none,H-H-H-M,4,V-CV,ATR+,non-nasal,Mo feran ọrọọrun,Mo fẹ́ràn ọrọọrun,I like ọrọọrun,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003865,ọrọwa,ọrọwa,/ɔrɔwa/,noun,common,[],gloss_pending,derived,3,ọrọwa,none,none,H-H-M,3,V-CV,ATR+,non-nasal,Mo feran ọrọwa,Mo fẹ́ràn ọrọwa,I like ọrọwa,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003866,ọruka,ọruka,/ɔruka/,noun,common,[],gloss_pending,derived,3,ọruka,none,none,H-M-M,3,V-CV,ATR+,non-nasal,Mo feran ọruka,Mo fẹ́ràn ọruka,I like ọruka,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003867,ọrukọ,ọrukọ,/ɔrukɔ/,noun,common,[],gloss_pending,derived,3,ọrukọ,none,none,H-M-H,3,V-CV,ATR+,non-nasal,Mo feran ọrukọ,Mo fẹ́ràn ọrukọ,I like ọrukọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003868,ọrun,ọrun,/ɔrun/,noun,common,[],gloss_pending,root,2,ọrun,none,none,H-M,2,V-CV,ATR+,non-nasal,Mo feran ọrun,Mo fẹ́ràn ọrun,I like ọrun,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003869,ọrun apaadi,ọrun apaadi,/ɔrun ak͡paadi/,phrase,common,[],gloss_pending,derived,6,ọrun apaadi,none,none,H-M-M-M-M-M,6,V-CV,ATR+,non-nasal,Mo feran ọrun apaadi,Mo fẹ́ràn ọrun apaadi,I like ọrun apaadi,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003870,Ọrunmila,Ọrunmila,/ɔrunmila/,noun,common,[],gloss_pending,derived,5,Ọrunmila,none,none,H-M-L-M-M,5,V-CV,ATR+,non-nasal,Mo feran Ọrunmila,Mo fẹ́ràn Ọrunmila,I like Ọrunmila,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003871,ọrụka,ọrụka,/ɔrụka/,noun,common,[],gloss_pending,root,2,ọrụka,none,none,H-M,2,V-CV,ATR+,non-nasal,Mo feran ọrụka,Mo fẹ́ràn ọrụka,I like ọrụka,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003872,ọrụkọ,ọrụkọ,/ɔrụkɔ/,noun,common,[],gloss_pending,root,2,ọrụkọ,none,none,H-H,2,V-CV,ATR+,non-nasal,Mo feran ọrụkọ,Mo fẹ́ràn ọrụkọ,I like ọrụkọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003873,Ọsa,Ọsa,/ɔsa/,noun,common,[],gloss_pending,root,2,Ọsa,none,none,H-M,2,V-CV,ATR+,non-nasal,Mo feran Ọsa,Mo fẹ́ràn Ọsa,I like Ọsa,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003874,ọsa iṣẹ-aje,ọsa iṣẹ-aje,/ɔsa iʃɛ-aɟe/,phrase,common,[],gloss_pending,derived,6,ọsa iṣẹ-aje,none,none,H-M-M-H-M-M,6,V-CV,ATR+,non-nasal,Mo feran ọsa iṣẹ-aje,Mo fẹ́ràn ọsa iṣẹ-aje,I like ọsa iṣẹ-aje,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003875,Ọsagunda,Ọsagunda,/ɔsagunda/,noun,common,[],gloss_pending,derived,4,Ọsagunda,none,none,H-M-M-M,4,V-CV,ATR+,non-nasal,Mo feran Ọsagunda,Mo fẹ́ràn Ọsagunda,I like Ọsagunda,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003876,ọsan,ọsan,/ɔsan/,noun,common,[],gloss_pending,root,2,ọsan,none,none,H-M,2,V-CV,ATR+,non-nasal,Mo feran ọsan,Mo fẹ́ràn ọsan,I like ọsan,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003877,ọsan ja ọrun dọpa,ọsan ja ọrun dọpa,/ɔsan ɟa ɔrun dɔk͡pa/,phrase,common,[],gloss_pending,derived,7,ọsan ja ọrun dọpa,none,none,H-M-M-H-M-H-M,7,V-CV,ATR+,non-nasal,Mo feran ọsan ja ọrun dọpa,Mo fẹ́ràn ọsan ja ọrun dọpa,I like ọsan ja ọrun dọpa,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003878,Ọsanyin,Ọsanyin,/ɔsanjin/,noun,common,[],gloss_pending,derived,3,Ọsanyin,none,none,H-M-M,3,V-CV,ATR+,non-nasal,Mo feran Ọsanyin,Mo fẹ́ràn Ọsanyin,I like Ọsanyin,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003879,Ọsanyinlusi,Ọsanyinlusi,/ɔsanjinlusi/,noun,common,[],gloss_pending,derived,5,Ọsanyinlusi,none,none,H-M-M-M-M,5,V-CV,ATR+,non-nasal,Mo feran Ọsanyinlusi,Mo fẹ́ràn Ọsanyinlusi,I like Ọsanyinlusi,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003880,Ọsẹ,Ọsẹ,/ɔsɛ/,noun,common,[],gloss_pending,root,2,Ọsẹ,none,none,H-H,2,V-CV,ATR+,non-nasal,Mo feran Ọsẹ,Mo fẹ́ràn Ọsẹ,I like Ọsẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003881,ọsẹ,ọsẹ,/ɔsɛ/,noun,common,[],gloss_pending,root,2,ọsẹ,none,none,H-H,2,V-CV,ATR+,non-nasal,Mo feran ọsẹ,Mo fẹ́ràn ọsẹ,I like ọsẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003882,ọsẹ Ifa,ọsẹ Ifa,/ɔsɛ ifa/,phrase,common,[],gloss_pending,derived,4,ọsẹ Ifa,none,none,H-H-M-M,4,V-CV,ATR+,non-nasal,Mo feran ọsẹ Ifa,Mo fẹ́ràn ọsẹ Ifa,I like ọsẹ Ifa,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003883,ọsẹ Jakuta,ọsẹ Jakuta,/ɔsɛ ɟakuta/,phrase,common,[],gloss_pending,derived,5,ọsẹ Jakuta,none,none,H-H-M-M-M,5,V-CV,ATR+,non-nasal,Mo feran ọsẹ Jakuta,Mo fẹ́ràn ọsẹ Jakuta,I like ọsẹ Jakuta,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003884,ọsẹ Ogun,ọsẹ Ogun,/ɔsɛ ogun/,phrase,common,[],gloss_pending,derived,4,ọsẹ Ogun,none,none,H-H-M-M,4,V-CV,ATR+,non-nasal,Mo feran ọsẹ Ogun,Mo fẹ́ràn ọsẹ Ogun,I like ọsẹ Ogun,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003885,ọsẹ Ọbatala,ọsẹ Ọbatala,/ɔsɛ ɔbatala/,phrase,common,[],gloss_pending,derived,6,ọsẹ Ọbatala,none,none,H-H-H-M-M-M,6,V-CV,ATR+,non-nasal,Mo feran ọsẹ Ọbatala,Mo fẹ́ràn ọsẹ Ọbatala,I like ọsẹ Ọbatala,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003886,ọsijin,ọsijin,/ɔsiɟin/,noun,common,[],gloss_pending,derived,3,ọsijin,none,none,H-M-M,3,V-CV,ATR+,non-nasal,Mo feran ọsijin,Mo fẹ́ràn ọsijin,I like ọsijin,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003887,ọsin,ọsin,/ɔsin/,noun,common,[],gloss_pending,root,2,ọsin,none,none,H-M,2,V-CV,ATR+,non-nasal,Mo feran ọsin,Mo fẹ́ràn ọsin,I like ọsin,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003888,Ọsirelia,Ọsirelia,/ɔsirelia/,noun,common,[],gloss_pending,derived,5,Ọsirelia,none,none,H-M-M-M-M,5,V-CV,ATR+,non-nasal,Mo feran Ọsirelia,Mo fẹ́ràn Ọsirelia,I like Ọsirelia,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003889,Ọsiria,Ọsiria,/ɔsiria/,noun,common,[],gloss_pending,derived,4,Ọsiria,none,none,H-M-M-M,4,V-CV,ATR+,non-nasal,Mo feran Ọsiria,Mo fẹ́ràn Ọsiria,I like Ọsiria,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003890,ọsọọsan,ọsọọsan,/ɔsɔɔsan/,noun,common,[],gloss_pending,derived,4,ọsọọsan,none,none,H-H-H-M,4,V-CV,ATR+,non-nasal,Mo feran ọsọọsan,Mo fẹ́ràn ọsọọsan,I like ọsọọsan,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003891,ọsọọsẹ,ọsọọsẹ,/ɔsɔɔsɛ/,noun,common,[],gloss_pending,derived,4,ọsọọsẹ,none,none,H-H-H-H,4,V-CV,ATR+,non-nasal,Mo feran ọsọọsẹ,Mo fẹ́ràn ọsọọsẹ,I like ọsọọsẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003892,Ọsun,Ọsun,/ɔsun/,noun,common,[],gloss_pending,root,2,Ọsun,none,none,H-M,2,V-CV,ATR+,non-nasal,Mo feran Ọsun,Mo fẹ́ràn Ọsun,I like Ọsun,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003893,ọṣa,ọṣa,/ɔʃa/,noun,common,[],gloss_pending,root,2,ọṣa,none,none,H-M,2,V-CV,ATR+,non-nasal,Mo feran ọṣa,Mo fẹ́ràn ọṣa,I like ọṣa,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003894,Ọṣara,Ọṣara,/ɔʃara/,noun,common,[],gloss_pending,derived,3,Ọṣara,none,none,H-M-M,3,V-CV,ATR+,non-nasal,Mo feran Ọṣara,Mo fẹ́ràn Ọṣara,I like Ọṣara,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003895,ọṣaṣa,ọṣaṣa,/ɔʃaʃa/,noun,common,[],gloss_pending,derived,3,ọṣaṣa,none,none,H-M-M,3,V-CV,ATR+,non-nasal,Mo feran ọṣaṣa,Mo fẹ́ràn ọṣaṣa,I like ọṣaṣa,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003896,ọṣẹ,ọṣẹ,/ɔʃɛ/,noun,common,[],gloss_pending,root,2,ọṣẹ,none,none,H-H,2,V-CV,ATR+,non-nasal,Mo feran ọṣẹ,Mo fẹ́ràn ọṣẹ,I like ọṣẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003897,Ọṣẹẹrẹmagbo,Ọṣẹẹrẹmagbo,/ɔʃɛɛrɛmaɡbo/,noun,common,[],gloss_pending,derived,7,Ọṣẹẹrẹmagbo,none,none,H-H-H-H-L-M-M,7,V-CV,ATR+,non-nasal,Mo feran Ọṣẹẹrẹmagbo,Mo fẹ́ràn Ọṣẹẹrẹmagbo,I like Ọṣẹẹrẹmagbo,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003898,Ọṣilẹ,Ọṣilẹ,/ɔʃilɛ/,noun,common,[],gloss_pending,derived,3,Ọṣilẹ,none,none,H-M-H,3,V-CV,ATR+,non-nasal,Mo feran Ọṣilẹ,Mo fẹ́ràn Ọṣilẹ,I like Ọṣilẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003899,ọṣin,ọṣin,/ɔʃin/,noun,common,[],gloss_pending,root,2,ọṣin,none,none,H-M,2,V-CV,ATR+,non-nasal,Mo feran ọṣin,Mo fẹ́ràn ọṣin,I like ọṣin,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003900,ọṣọ,ọṣọ,/ɔʃɔ/,noun,common,[],gloss_pending,root,2,ọṣọ,none,none,H-H,2,V-CV,ATR+,non-nasal,Mo feran ọṣọ,Mo fẹ́ràn ọṣọ,I like ọṣọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003901,Ọṣọọsi,Ọṣọọsi,/ɔʃɔɔsi/,noun,common,[],gloss_pending,derived,4,Ọṣọọsi,none,none,H-H-H-M,4,V-CV,ATR+,non-nasal,Mo feran Ọṣọọsi,Mo fẹ́ràn Ọṣọọsi,I like Ọṣọọsi,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003902,Ọṣọsi,Ọṣọsi,/ɔʃɔsi/,noun,common,[],gloss_pending,derived,3,Ọṣọsi,none,none,H-H-M,3,V-CV,ATR+,non-nasal,Mo feran Ọṣọsi,Mo fẹ́ràn Ọṣọsi,I like Ọṣọsi,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003903,Ọṣun,Ọṣun,/ɔʃun/,noun,common,[],gloss_pending,root,2,Ọṣun,none,none,H-M,2,V-CV,ATR+,non-nasal,Mo feran Ọṣun,Mo fẹ́ràn Ọṣun,I like Ọṣun,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003904,Ọṣuntokun,Ọṣuntokun,/ɔʃuntokun/,noun,common,[],gloss_pending,derived,4,Ọṣuntokun,none,none,H-M-M-M,4,V-CV,ATR+,non-nasal,Mo feran Ọṣuntokun,Mo fẹ́ràn Ọṣuntokun,I like Ọṣuntokun,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003905,Ọṣuntuyi,Ọṣuntuyi,/ɔʃuntuji/,noun,common,[],gloss_pending,derived,4,Ọṣuntuyi,none,none,H-M-M-M,4,V-CV,ATR+,non-nasal,Mo feran Ọṣuntuyi,Mo fẹ́ràn Ọṣuntuyi,I like Ọṣuntuyi,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_003906,ọṣụpa,ọṣụpa,/ɔʃụk͡pa/,noun,common,[],gloss_pending,root,2,ọṣụpa,none,none,H-M,2,V-CV,ATR+,non-nasal,Mo feran ọṣụpa,Mo fẹ́ràn ọṣụpa,I like ọṣụpa,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
